ID	Name	MaxLevel	MaxExpandLevel	Faction	Route	RoutePlace	Series	ExtraSeries	Type	Style1	Style2	DamageType	TargetType	WeaponLimit	HorseLimit	MoveType	CastInCity	CastInLeftKey	UseAR	Retrusive	FormerSkillID	FollowingSkillID	FollowingSkillBurstMode	FollowingSkillTargetType	NextSkillID	NextSkillWaitTime	MissleID	MissleWaitTime	SubSkill1ID	SubSkill2ID	PoisonFlag	PoisonSeries	MisslesForm	MissleReferenceFrame	MissleGenerateOrder	MissleRelativePosType	MissleGenerateData	MissleClientOnly	MissleStopWhenMove	ValidObject	UseRange	EffectRadius	BurstTime	BurstSpeed	AnkyloseTime	AnkyloseSpeed	MissleNum	LvlSetScript	LevelUpScript	DefaultAttrib1	DefaultValue1	DefaultAttrib2	DefaultValue2	DefaultAttrib3	DefaultValue3	DefaultAttrib4	DefaultValue4	PersistTimeEnhanceCoefficient	PersistTimeUpperLimitSec	SpecialStateLimit
2068	Npc dïng §o¹n Thñy KiÕm Canh (Linh KiÕm)	1							1	5	1	1	1	-1	0		0	0	0	0							532	9					1	1	2					456	160	1	18	100			1	\script\skill\À¥ÂØ½£×ğ\¶ÏË®½£î¸(Áé½£).lua												
2069	Npc dïng B¹o L«i KiÕm Canh	1							1	1	1		0	-1	0		0	0	0	0					2070	1	533	16					1	1	2		1			456	160	1	27	150			5	\script\skill\npc¼¼ÄÜ\Á÷ÅÉ¼¼ÄÜ\NpcÓÃ±©À×½£î¸.lua												
2070	Npc dïng B¹o L«i KiÕm Canh (Tö)	1							2	8	2		0	-1	0		0	0	0	0								1												2	9999	1		100				\script\skill\npc¼¼ÄÜ\Á÷ÅÉ¼¼ÄÜ\NpcÓÃ±©À×½£î¸(×Ó).lua												
2071	Npc dïng B¹o L«i KiÕm Canh (Linh KiÕm)	1							1	5	1	1	0	-1	0		0	0	0	0							534	24					1	0	2					456	160	1	45	150			1	\script\skill\À¥ÂØ½£×ğ\±©À×½£î¸(Áé½£).lua												
2072	Npc dïng KiÕm  Ph¶n X¹	1							2	8	1		0	-1	0		0	0	0	0								7												2	9999	1	9	100				\script\skill\npc¼¼ÄÜ\Á÷ÅÉ¼¼ÄÜ\NpcÓÃ½£Òâ·´Éä.lua												
2073	Npc dïng LuyÖn KiÕm-Phong CËn	1							2	8	1		0	-1	0		0	0	0	0								17												2	9999	1	18	125				\script\skill\npc¼¼ÄÜ\Á÷ÅÉ¼¼ÄÜ\NpcÓÃÁ¶½£-·áâË.lua												
2074	Npc dïng Phong CËn tÊn c«ng	1							2	5	1		2	-1	0		0	0	0	0								1												456	9999	1	2	100				\script\skill\À¥ÂØ½£×ğ\·áâË¹¥»÷.lua												
2075	Npc dïng LuyÖn KiÕm-Phong CËn (Linh KiÕm)	1							2	8	1		0	-1	0		0	0	0	0								1												2	9999	1	2	100				\script\skill\À¥ÂØ½£×ğ\Á¶½£buff.lua												
2076	Npc dïng Håi Phong KiÕm Canh	1							2	1	1		1	-1	0		0	0	0	0					2076	1		1												456	600	1	18	100				\script\skill\npc¼¼ÄÜ\Á÷ÅÉ¼¼ÄÜ\NpcÓÃ»Ø·ç½£î¸.lua												
2077	Npc dïng Håi Phong KiÕm Canh (Tö)	1							2	8	2		0	-1	0		0	0	0	0								1												2	9999	1		100				\script\skill\npc¼¼ÄÜ\Á÷ÅÉ¼¼ÄÜ\NpcÓÃ»Ø·ç½£î¸(×Ó).lua												
2078	Npc dïng Håi Phong KiÕm Canh (Linh KiÕm)	1							1	5	1		1	-1	0		0	0	0	0							535	1					1		2		9			456	44	1	126	-100			15	\script\skill\À¥ÂØ½£×ğ\»Ø·ç½£î¸(Áé½£).lua												
2079	Npc dïng Thiªn nh TuyÖt S¸t	20							1	3	2	2	1	-1	0		0	0	0	0							539	7					4		2		9			456	9999	1	90	-100			9	\script\skill\npc¼¼ÄÜ\Á÷ÅÉ¼¼ÄÜ\NpcÓÃÇ§Ó°¾øÉ±.lua												
2080	Npc dïng Thiªn nh TuyÖt S¸t (Tö)	20							2	3	1		0	-1	0		0	0	0	0								1												2	9999	1		100				\script\skill\npc¼¼ÄÜ\Á÷ÅÉ¼¼ÄÜ\NpcÓÃÇ§Ó°¾øÉ±(×Ó).lua												
2081	Npc dïng V¹n KiÕm Hãa Vò TrËn	20							1	3	2	2	1	-1	0		0	0	0	0					2083	1	540	14					4	1	2		3			456	600	1	90	-100			25	\script\skill\npc¼¼ÄÜ\Á÷ÅÉ¼¼ÄÜ\NpcÓÃÍò½£»¯ÓêÕó.lua												
2082	Npc dïng V¹n KiÕm Hãa Vò TrËn (Tö)	20							2	8	2		0	-1	0		0	0	0	0								1												2	9999	1		100				\script\skill\npc¼¼ÄÜ\Á÷ÅÉ¼¼ÄÜ\NpcÓÃÍò½£»¯ÓêÕó(×Ó).lua												
2083	Npc dïng V¹n KiÕm Hãa Vò TrËn (Linh KiÕm)	20							1	5	1	2	1	-1	0		0	0	0	0							541	80					1	1	2					456	600	1	90	100			1	\script\skill\npc¼¼ÄÜ\Á÷ÅÉ¼¼ÄÜ\NpcÓÃÍò½£»¯ÓêÕó(Áé½£).lua												
2084	Npc dïng Cöu Vü Hoa Tiªn QuyÕt	20							2	3	2	2	1	-1	0		0	0	0	0					2087	3		6												456	600	1	90	100				\script\skill\npc¼¼ÄÜ\Á÷ÅÉ¼¼ÄÜ\NpcÓÃ¾ÅÎ²»¨ÏÉ¾÷.lua												
2085	Npc dïng miÔn dŞch Cöu Vü Hoa Tiªn QuyÕt	20							2	7	1		0	-1	0		0	0	0	0					2086	8		1												2	9999	1		100				\script\skill\npc¼¼ÄÜ\Á÷ÅÉ¼¼ÄÜ\NpcÓÃ¾ÅÎ²»¨ÏÉ¾÷ÃâÒß.lua												
2086	Npc dïng Cöu Vü Hoa Tiªn QuyÕt (Nhá)	20							2	3	2	2	2	-1	0		0	0	0	0								1												2	9999	1		100				\script\skill\npc¼¼ÄÜ\Á÷ÅÉ¼¼ÄÜ\NpcÓÃ¾ÅÎ²»¨ÏÉ¾÷(×Ó).lua												
2087	Npc dïng Cöu Vü Hoa Tiªn QuyÕt (§iªu)	20							1	7	2	0	1	-1	0	2	0	0	0	0					2088	2	478	3					1	1	2		17			456	96	1	36	100			1	\script\skill\npc¼¼ÄÜ\Á÷ÅÉ¼¼ÄÜ\NpcÓÃ¾ÅÎ²»¨ÏÉ¾÷(õõ).lua												
2088	Npc dïng Cöu Vü Hoa Tiªn QuyÕt (§iªu Uy)	20							1	7	2	0	1	-1	0		0	0	0	0							481	1					1		2					456	9999	1		100			1	\script\skill\npc¼¼ÄÜ\Á÷ÅÉ¼¼ÄÜ\NpcÓÃ¾ÅÎ²»¨ÏÉ¾÷(õõÍş).lua												
2105	L«i Hèng	20		99	99				1	2	2	1	0	-1	0		0	0	0	0							548	1					1	0	2					456	9999	1	18	100			1	\script\skill\Íâ´«ĞÂÔö\½£µ´ÑàÔÆ\À×ºğ.lua		skill_interrupt_rate	-550									
2106	L«i Hèng Tö	20		99	99				2	8	1	1	1	-1	0		0	0	0	0													1	1	2					456	9999	1	18	100			1	\script\skill\Íâ´«ĞÂÔö\½£µ´ÑàÔÆ\À×ºğ×Ó.lua		skill_interrupt_rate	-550									
2107	Th­¬ng Háa	20		99	99				1	6	2	1	2	-1	0		0	0	0	0							550	1					1	1	2					456	9999	5	108	100			1	\script\skill\Íâ´«ĞÂÔö\½£µ´ÑàÔÆ\²Ô»ğ.lua		skill_interrupt_rate	-550									
2108	Chia sÎ s¸t th­¬ng néi ngo¹i c«ng BOSS phã b¶n	20		99	99				1	14	0			-1	0		0	0	0	0																				2	9999	1	9	100				\script\skill\Íâ´«ĞÂÔö\½£µ´ÑàÔÆ\BOSSÉËº¦·ÖÌ¯.lua		skill_interrupt_rate	-500									
2109	S¸t th­¬ng B¨ng Ho¹i	20		99	99				1	2	2	0	2	-1	0		0	0	0	0							551	15					1	1	2					456	9999	1	18	100			1	\script\skill\Íâ´«ĞÂÔö\½£µ´ÑàÔÆ\±ù»·ÉËº¦.lua		skill_interrupt_rate	-500									
2110	Tö Quang	20		99	99				1	6	2	1	1	-1	0		0	0	0	0							552	5					2	0	3		3			456	9999	1	180	50			40	\script\skill\Íâ´«ĞÂÔö\½£µ´ÑàÔÆ\ËÀ¹â.lua		skill_interrupt_rate	-500									
2111	Kı hiÖu Kim ¤ Phæ ChiÕu	20		99	99				1	2	2	0	1	-1	0		0	0	0	0							567	1					1	1	2		2			456	9999	1	2	100			1	\script\skill\Íâ´«ĞÂÔö\½£µ´ÑàÔÆ\½ğÎÚÆÕÕÕ.lua												
2112	NPC kh¸ng bÊt lîi	20		99	99				3	15	1		0	-1	0		1	0	0	0																				2								\script\skill\Íâ´«ĞÂÔö\NPC¿¹¸ºÃæ.lua												
2113	Tiªm DiÖt	20		99	99				2	8	1	1	0	-1	0		0	0	0	0													1	1	2					6	9999	1	9	100				\script\skill\Íâ´«ĞÂÔö\½£µ´ÑàÔÆ\¼ßÃğ.lua			10									
2114	Tiªm DiÖt Tö	20		99	99				2	8	1	1	0	-1	0		0	0	0	0													1	1	2					6	9999	1	9	100				\script\skill\Íâ´«ĞÂÔö\½£µ´ÑàÔÆ\¼ßÃğ×Ó.lua			10									
2115	Dôc Háa Trïng Sinh	2		99	99				1	6	2	1	2	-1	0		0	0	0	0													1	1	2					456	9999	1	180	100			1	\script\skill\Íâ´«ĞÂÔö\½£µ´ÑàÔÆ\Ô¡»ğÖØÉú.lua		skill_interrupt_rate	-550									
2116	S¸t th­¬ng Kim ¤ Phæ ChiÕu	20		99	99				1	2	2	0	1	-1	0		0	0	0	0							567	1					1	1	2		2			456	9999	1	54	100			1	\script\skill\Íâ´«ĞÂÔö\½£µ´ÑàÔÆ\½ğÎÚÆÕÕÕ.lua												
2117	Tuyªn C¸o Tö Vong	20		99	99				1	2	2	0	1	-1	0		0	0	0	0							565	1					1	0	2					456	9999	1	108	100			1	\script\skill\Íâ´«ĞÂÔö\½£µ´ÑàÔÆ\ËÀÍöĞû¸æ.lua		skill_interrupt_rate	-550									
2118	ThuÊn Bé	20		99	99				1	2	2	0	2	-1	0		0	0	0	0													1	0	2					456	9999	1	54	100			1	\script\skill\Íâ´«ĞÂÔö\½£µ´ÑàÔÆ\Ô¡»ğÖØÉú.lua		skill_interrupt_rate	-550									
2119	L«i Hèng Tö_Tö	20		99	99				2	8	1	1	1	-1	0		0	0	0	0													1	1	2					456	9999	1	18	100			1	\script\skill\Íâ´«ĞÂÔö\½£µ´ÑàÔÆ\À×ºğ×Ó×Ó.lua		skill_interrupt_rate	-550									
2120	Thiªn Ma Hµng Phôc	20		99	99				1	6	2	1	1	-1	0		0	0	0	0					2123	1	563	32					3	0	2		8			456	9999	1	270	100			40	\script\skill\Íâ´«ĞÂÔö\½£µ´ÑàÔÆ\ÌìÄ§½µ·ü.lua		skill_interrupt_rate	-550									
2121	HuyÕt Tr× §Şa Ngôc	20		99	99				1	8	2		1	-1	0		0	0	0	0							562	1					1	1	2					456	9999	11	3	100			1	\script\skill\Íâ´«ĞÂÔö\½£µ´ÑàÔÆ\Ñª³ØµØÓü.lua		skill_interrupt_rate	-550									
2122	S¸t th­¬ng HuyÕt Tr× §Şa Ngôc	20		99	99				1	6	2	1	1	-1	0		0	0	0	0							562	1					1	0	1					456	9999	11	3	100			1	\script\skill\Íâ´«ĞÂÔö\½£µ´ÑàÔÆ\Ñª³ØµØÓüÉËº¦.lua		skill_interrupt_rate	-550									
2123	Nh¾c nhë Thiªn Ma Hµng Phôc	20		99	99				1	8	2		1	-1	0		0	0	0	0							511	1					1	0	2					456	9999	1	2	100			1	\script\skill\Íâ´«ĞÂÔö\½£µ´ÑàÔÆ\ÌìÄ§½µ·üÌáÊ¾.lua		skill_interrupt_rate	-550									
2124	Xö QuyÕt	20		99	99				1	6	2	1	2	-1	0		0	0	0	0							571	89					1	0	1					456	9999	1	90	100			1	\script\skill\Íâ´«ĞÂÔö\½£µ´ÑàÔÆ\´¦¾ö.lua		skill_interrupt_rate	-550									
2151	ThËp Tù T­êng_Tö	20							19	10	2		1	-1	0		0	0	0	0								1					1	1	2						500	1		150			7	\script\skill\Íâ´«ĞÂÔö\½£µ´ÑàÔÆ\Ê®×ÖÇ½.lua		skill_interrupt_rate	-550									
2504	Chóc Dung tÊn c«ng th­êng	20							1	4	2	1	0	-1	1		0	1	0	0							513	11					1	1	2					456	144	1	14	100			1	\script\skill\ÆÕÍ¨¹¥»÷\npcÆÕÍ¨¹¥»÷.lua												
2505	D¹ Oanh tÊn c«ng th­êng	20							1	4	2	1	0	-1	1		0	1	0	0							581	11					2	0	3		1			456	600	1	14	100			1	\script\skill\ÆÕÍ¨¹¥»÷\npcÆÕÍ¨¹¥»÷.lua		skill_param1	2	skill_param2	0							
2506	T« Y Y tÊn c«ng th­êng	20							1	4	2	1	0	-1	1		0	1	0	0							621	11					1	0	2					456	144	1	14	100			1	\script\skill\ÆÕÍ¨¹¥»÷\npcÆÕÍ¨¹¥»÷.lua												
2507	T« TuÖ Nhµn tÊn c«ng th­êng	20							1	4	1	1	1	-1	1		0	0	0	0							597	3					4	0	2		3			456	9999	1	14	100			4	\script\skill\ÆÕÍ¨¹¥»÷\npcÆÕÍ¨¹¥»÷.lua		skill_param1	23	skill_param2	23							
2508	Ph­¬ng Tinh tÊn c«ng th­êng	20							1	4	2	1	0	-1	1		0	1	0	0							598	11					1	0	2					456	144	1	14	100			1	\script\skill\ÆÕÍ¨¹¥»÷\npcÆÕÍ¨¹¥»÷.lua												
2509	Hång Än tÊn c«ng th­êng	20							1	4	2	1	0	-1	1		0	1	0	0							602	11					1	0	2					456	144	1	14	100			1	\script\skill\ÆÕÍ¨¹¥»÷\npcÆÕÍ¨¹¥»÷.lua												
30001	§¹n tiÓu tuyÕt cÇu	1		0	0				1	0	2	2	1	32768	1		0	0	0	0							30003	36					1		2					128	9999	1	37	-200			1	\script\skill\ÆÕÍ¨¹¥»÷\Ğ¡Ñ©ÇòÕ¨µ¯.lua		cost_goods_id	219	cost_goods_num	5							
30002	§¹n trung tuyÕt cÇu	1		0	0		0		1	0	2	2	1	32768	1		0	0	0	0							30004	36					1		2					128	9999	1	37	-200			1	\script\skill\ÆÕÍ¨¹¥»÷\ÖĞÑ©ÇòÕ¨µ¯.lua		cost_goods_id	220	cost_goods_num	5							
30003	§¹n ®¹i TuyÕt cÇu	1		0	0		0		1	0	2	2	1	32768	1		0	0	0	0							30005	36					1		2					128	9999	1	37	-200			1	\script\skill\ÆÕÍ¨¹¥»÷\´óÑ©ÇòÕ¨µ¯.lua		cost_goods_id	221	cost_goods_num	5							
30004	TiÓu TuyÕt CÇu NĞm	1		0	0		0		1	0	2	2	2	32768	1		0	0	0	0							316	9					1		2					128	500	1	19	-100			1	\script\skill\ÆÕÍ¨¹¥»÷\Í¶ÖÀĞ¡Ñ©Çò.lua		cost_goods_id	219	cost_goods_num	1	skill_cast_interval	36					
30005	Trung TuyÕt CÇu NĞm	1		0	0		0		1	0	2	2	2	32768	1		0	0	0	0							316	36					1		2					128	500	1	37	-100			1	\script\skill\ÆÕÍ¨¹¥»÷\Í¶ÖÀÖĞÑ©Çò.lua		cost_goods_id	220	cost_goods_num	1	skill_cast_interval	36					
30006	§¹i TuyÕt CÇu NĞm	1		0	0		0		1	0	2	2	2	32768	1		0	0	0	0							316	54					1		2					128	500	1	55	-100			1	\script\skill\ÆÕÍ¨¹¥»÷\Í¶ÖÀ´óÑ©Çò.lua		cost_goods_id	221	cost_goods_num	1	skill_cast_interval	36					
30007	TiÓu TuyÕt CÇu Yªu	1		0	0		0		2	12	2	1	0	32768	1		1	0	0	0								9												2	500	1	19	100				\script\skill\ÆÕÍ¨¹¥»÷\ÎÒ°®Ğ¡Ñ©Çò.lua		cost_goods_id	219	cost_goods_num	1	skill_cast_interval	36					
30008	Trung TuyÕt CÇu Yªu	1		0	0		0		2	12	2	1	0	32768	1		1	0	0	0								36												2	500	1	37	100				\script\skill\ÆÕÍ¨¹¥»÷\ÎÒ°®ÖĞÑ©Çò.lua		cost_goods_id	220	cost_goods_num	1	skill_cast_interval	36					
30009	§¹i TuyÕt CÇu Yªu	1		0	0		0		2	12	2	1	0	32768	1		1	0	0	0								54												2	500	1	55	100				\script\skill\ÆÕÍ¨¹¥»÷\ÎÒ°®´óÑ©Çò.lua		cost_goods_id	221	cost_goods_num	1	skill_cast_interval	36					
30010	T«n Ngé Kh«ng biÕn th©n c«ng kİch th­êng	20		0	0		0		1	2	2	0	1	1	1		0	0	0	0							68	36					1	1	2		12			456	800	1	36	100			2	\script\skill\npc¼¼ÄÜ\ËïÎò¿Õ±äÉíÆÕ¹¥.lua		skill_interrupt_rate	-55	skill_cast_interval	36							
30011	T«n Ngé Kh«ng triÖu håi ®¹n	20		0	0		0		1	0	2	2	1	-1	0		0	0	0	0							212	6					3	1	0					456	500	1	17	100			20	\script\skill\npc¼¼ÄÜ\ËïÎò¿ÕÕÙ»½×Óµ¯.lua		skill_param1	21	skill_param2	21							
30012	T«n Ngé Kh«ng ®Şnh th©n xung quanh	20		0	0		0		1	0	1	0	2	-1	0		0	0	0	0							509	36					1		2					456	500	1	72	120			1	\script\skill\npc¼¼ÄÜ\ËïÎò¿Õ·¶Î§¶¨Éí.lua												
30013	T«n Ngé Kh«ng l«i kİch	20		0	0		0		1	6	2	1	1	-1	0		0	0	0	0							13	5					4	1	2		1			456	600	2	36	100			30	\script\skill\npc¼¼ÄÜ\ËïÎò¿ÕÀ×»÷.lua		skill_param1	21	skill_param2	21							
30014	T«n Ngé Kh«ng triÖu håi	20					0		22																																							\script\skill\npc¼¼ÄÜ\ËïÎò¿ÕÕÙ»½.lua												
30015	T«n Ngé Kh«ng c«ng kİch th­êng	20		0	0				1	2	2	0	1	1	1		0	0	0	0							84	18					1		2		0			456	1000	1	36	150			1	\script\skill\npc¼¼ÄÜ\ËïÎò¿ÕÆÕÍ¨¹¥»÷.lua		skill_interrupt_rate	-55	skill_cast_interval	36							
30016	TuyÕt qu¸i háa c«ng	3		0	0		0		1	2	2	2	1	-1	0		0	0	0	0							208	6					1	1	2					456	96	1	27	100			1	\script\skill\npc¼¼ÄÜ\Ñ©¹Ö»ğ¹¥»÷.lua												
30017	TuyÕt qu¸i hçn lo¹n c«ng	3		0	0		0		1	2	2	2	1	-1	0		0	0	0	0							206	6					1	1	2					456	96	1	27	100			1	\script\skill\npc¼¼ÄÜ\Ñ©¹Ö»ìÂÒ¹¥»÷.lua												
30018	TuyÕt qu¸i cho¸ng c«ng	3		0	0		0		1	2	2	2	1	-1	0		0	0	0	0							199	6					1	1	2					456	96	1	27	100			1	\script\skill\npc¼¼ÄÜ\Ñ©¹ÖÑ£ÔÎ¹¥»÷.lua												
30019	TuyÕt qu¸i nĞm tuyÕt cÇu	3		0	0		0		1	2	2	2	1	-1	0		0	0	0	0							30001	6					1		2					456	500	1	27	100			1	\script\skill\npc¼¼ÄÜ\BOSSÑ©Çò.lua												
30020	TuyÕt qu¸i b¹o phong tuyÕt	3		0	0		0		1	2	2	2	1	-1	0		0	0	0	0							30002	6					4	1	2		1			456	600	2	36	100			25	\script\skill\npc¼¼ÄÜ\BOSSÑ©Çò.lua		skill_param1	21	skill_param2	21							
30021	Thu thËp tø linh c«ng th­êng	20					0		1	5	2	1	0	-1	1		0	0	0	0							15	5					1		2					456	600	1	17	100			1	\script\skill\ÆÕÍ¨¹¥»÷\npcÆÕÍ¨¹¥»÷.lua												
30022	Thu thËp Tø Linh B¸ch Phu Tr­ëng	20							1	5	2	1	1	-1	1		0	0	0	0							20	5					2		5		0			456	600	1	17	100			5	\script\skill\ÆÕÍ¨¹¥»÷\npcÆÕÍ¨¹¥»÷.lua		skill_param1	3	skill_param2	0							
30023	T«n Ngé Kh«ng c«ng kİch m¹nh	20		0	0				20	1	2	0	1	-1	1		0	0	0	1																				456	500	3	54	100				\script\skill\npc¼¼ÄÜ\ËïÎò¿Õ³å×².lua		skill_cast_interval	54									
30024	HÇu T«n c«ng kİch gi¶m phßng ngù	20		0	0		0		0	0	2	0	2	-1	0		0	0	1	1							199	6					1	1	2					456	96	1	17	100			1	\script\skill\npc¼¼ÄÜ\ºïËï½µ·À¹¥»÷.lua												
30025	Kim linh c«ng kİch chİ m¹ng	20		0	0		7		1	2	2		0	-1	0		0	1	0	0							30006	5	30026				1	1						456	96	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\µ÷ÓÃÕĞÊ½.lua		skill_cast_interval	54									
30026	Kim linh kü n¨ng chİ m¹ng 	20		0	0		1		1	2	2		0	-1	0		0	1	0	0							30006	5					1	1						456	96	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\»áĞÄ¹¥»÷.lua												
30027	Kim linh kim qua kİch 	20		0	0		1		1	2	2		1	-1	0		0	0	0	0							30021	5	30028				1		2					456	96	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\µ÷ÓÃÕĞÊ½.lua		skill_cast_interval	90									
30028	Kim linh kü n¨ng kim qua 	20		0	0		1		1	2	2		1	-1	0		0	0	0	0							30021	5					1		2					456	96	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\½ğ¸ê¹¥»÷.lua												
30029	Kim linh ph¸ gi¸p träng kİch 	20		0	0		1		1	2	2		0	-1	0		0	0	0	0							30007	5	30030				1	1						456	96	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\µ÷ÓÃÕĞÊ½.lua		skill_cast_interval	180									
30030	Kim linh kü n¨ng ph¸ gi¸p 	20		0	0		1		1	2	2		0	-1	0		0	0	0	0							30007	5					1	1						456	96	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\½ğÁéÆÆ¼×.lua												
30031	Méc linh ®éc c«ng 	20		0	0		1		1	9	1		0	-1	0		0	1	0	0							30008	5	30032		1		1		2					456	96	1	18	-100			1	\script\skill\³èÎï¼¼ÄÜ\µ÷ÓÃÕĞÊ½.lua		skill_cast_interval	54									
30032	Méc linh kü n¨ng ®éc c«ng 	20		0	0		2		1	9	1		0	-1	0		0	1	0	0							30008	5			1		1		2					456	96	1	18	-100			1	\script\skill\³èÎï¼¼ÄÜ\¶¾ĞÔ¹¥»÷.lua												
30033	Méc linh x¹ huyÕt kİch 	20		0	0		2		1	2	2		0	-1	0		0	0	0	0							30009	5	30034				1	1						456	96	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\µ÷ÓÃÕĞÊ½.lua		skill_cast_interval	90									
30034	Méc linh kü n¨ng x¹ huyÕt 	20		0	0		2		1	2	2		0	-1	0		0	0	0	0							30009	5					1	1						456	96	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\ÎüÑª¹¥»÷.lua												
30035	Méc linh méc phong Ên	20		0	0		2		1	2	2		0	-1	0		0	0	0	0							30010	5	30036				1	1						456	96	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\µ÷ÓÃÕĞÊ½.lua		skill_cast_interval	180									
30036	Méc linh kü n¨ng méc phong Ên 	20		0	0		2		1	2	2		0	-1	0		0	0	0	0							30010	5					1	1						456	96	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\Ä¾Áé·âÓ¡.lua												
30037	Thñy linh träng lùc kİch	20		0	0		2		1	6	2	1	0	-1	0		0	1	0	0							30006	5	30038				1	1						456	96	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\µ÷ÓÃÕĞÊ½.lua		skill_cast_interval	54									
30038	Thñy linh kü n¨ng träng lùc	20		0	0		3		1	6	2	1	0	-1	0		0	1	0	0							30006	5					1	1						456	96	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\ĞîÁ¦¹¥»÷.lua												
30039	Thñy linh håi phôc ®¬n	20		0	0		3		2	12	1		0	-1	0		0	0	0	0									30040											6	9999	1	18	100				\script\skill\³èÎï¼¼ÄÜ\µ÷ÓÃÕĞÊ½.lua		skill_cast_interval	90									
30040	Thñy linh kü n¨ng håi phôc ®¬n	20		0	0		3		2	12	1		0	-1	0		0	0	0	0																				6	9999	1	18	100				\script\skill\³èÎï¼¼ÄÜ\µ¥Ìå»Ö¸´.lua												
30041	Thñy linh chóc phóc	20		0	0		3		1	6	2	1	0	-1	0		0	0	0	0							30006	5	30042				1	1						456	96	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\µ÷ÓÃÕĞÊ½.lua		skill_cast_interval	180									
30042	Thñy linh kü n¨ng chóc phóc	20		0	0		3		1	6	2	1	0	-1	0		0	0	0	0					30086		30006	5					1	1						456	96	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\Ë®Áé×£¸£¹¥»÷.lua												
30043	Háa Linh Viªm Hån-TÊn c«ng	20		0	0		3		1	6	2	1	0	-1	0		0	1	0	0							30011	5	30044				1	1						456	96	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\µ÷ÓÃÕĞÊ½.lua		skill_cast_interval	54									
30044	Háa Linh Viªm Hån-TÊn c«ng chiªu	20		0	0		4		1	6	2	1	0	-1	0		0	1	0	0							30011	5					1	1						456	96	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\»ìÂÒ¹¥»÷.lua												
30045	Háa linh liÖt diÖm kİch	20		0	0		4		1	6	2	1	1	-1	0		0	0	0	0							30012	5	30046				4	1	2		1			456	96	1	18	100			3	\script\skill\³èÎï¼¼ÄÜ\µ÷ÓÃÕĞÊ½.lua		skill_cast_interval	90	skill_param1	15	skill_param2	15					
30046	Háa linh kü n¨ng liÖt diÖm	20		0	0		4		1	6	2	1	1	-1	0		0	0	0	0							30012	5					4	1	2		1			456	96	1	18	100			3	\script\skill\³èÎï¼¼ÄÜ\ÁÒÑæ¹¥»÷.lua				skill_param1	15	skill_param2	15					
30047	Háa linh chóc phóc	20		0	0		4		1	6	2	1	0	-1	0		0	0	0	0							30006	5	30048				1							456	96	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\µ÷ÓÃÕĞÊ½.lua		skill_cast_interval	180									
30048	Háa linh kü n¨ng chóc phóc	20		0	0		4		1	6	2	1	0	-1	0		0	0	0	0					30087		30006	5					1							456	96	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\»ğÁé×£¸£¹¥»÷.lua												
30049	Thæ linh cho¸ng kİch	20		0	0		4		1	2	2		0	-1	0		0	1	0	0							30013	5	30050				1	1						456	96	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\µ÷ÓÃÕĞÊ½.lua		skill_cast_interval	54									
30050	Thæ linh kü n¨ng g©y cho¸ng	20		0	0		5		1	2	2		0	-1	0		0	1	0	0							30013	5					1	1						456	96	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\Ñ£ÔÎ¹¥»÷.lua												
30051	Thæ linh chÊn ®Şa kİch	20		0	0		5		1	2	2		1	-1	0		0	0	0	0							30014	5	30052				4	1	2		1			456	96	1	18	100			3	\script\skill\³èÎï¼¼ÄÜ\µ÷ÓÃÕĞÊ½.lua		skill_cast_interval	90	skill_param1	15	skill_param2	15					
30052	Thæ linh kü n¨ng chÊn ®Şa	20		0	0		5		1	2	2		1	-1	0		0	0	0	0							30014	5					4	1	2		1			456	96	1	18	100			3	\script\skill\³èÎï¼¼ÄÜ\ÕğµØ¹¥»÷.lua				skill_param1	15	skill_param2	15					
30053	Thæ linh chiÕn gi¸p	20		0	0		5		1	2	2		0	-1	0		0	0	0	0							30006	5	30054				1							456	96	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\µ÷ÓÃÕĞÊ½.lua		skill_cast_interval	180									
30054	Thæ linh kü n¨ng chiÕn gi¸p	20		0	0		5		1	2	2		0	-1	0		0	0	0	0					30088		30006	5					1							456	96	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\ÍÁÁéÕ½¼×¹¥»÷.lua												
