EnhanceID	SuccessRate	Item_Count	Item_G	Item_D	Item_P	Gem_Op	Gem_Socket	NeedMoney	Stuff_1_Need	Stuff_1_Count	Stuff_1_GDP	SampleItem_1	StuffName_1	Stuff_2_Need	Stuff_2_Count	Stuff_2_GDP	SampleItem_2	StuffName_2	Stuff_3_Need	Stuff_3_Count	Stuff_3_GDP	SampleItem_3	StuffName_3	Stuff_4_Need	Stuff_4_Count	Stuff_4_GDP	SampleItem_4	StuffName_4
1427	100	1	0	10	32466	0	2		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
1428	100	1	0	10	32466	0	3		1	4	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	4	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	4	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	4	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
1429	100	1	0	0	32467	0	1		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
1430	100	1	0	0	32467	0	2		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
1431	100	1	0	0	32467	0	3		1	4	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	4	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	4	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	4	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
1432	100	1	0	5	32468	0	1		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
1433	100	1	0	5	32468	0	2		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
1434	100	1	0	5	32468	0	3		1	4	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	4	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	4	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	4	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
1435	100	1	0	2	32469	0	1		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
1436	100	1	0	2	32469	0	2		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
1437	100	1	0	2	32469	0	3		1	4	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	4	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	4	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	4	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
1438	100	1	0	9	32470	0	1		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
1439	100	1	0	9	32470	0	2		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
1440	100	1	0	9	32470	0	3		1	4	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	4	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	4	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	4	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
1441	100	1	0	6	32471	0	1		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
1442	100	1	0	6	32471	0	2		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
1443	100	1	0	6	32471	0	3		1	4	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	4	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	4	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	4	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
1444	100	1	0	4	32472	0	1		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
1445	100	1	0	4	32472	0	2		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
1446	100	1	0	4	32472	0	3		1	4	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	4	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	4	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	4	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
1447	100	1	0	7	32473	0	1		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
1448	100	1	0	7	32473	0	2		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
1449	100	1	0	7	32473	0	3		1	4	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	4	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	4	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	4	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
1450	100	1	0	11	32474	0	1		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
1451	100	1	0	11	32474	0	2		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
1452	100	1	0	11	32474	0	3		1	4	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	4	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	4	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	4	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
1453	100	1	0	2	32475	0	1		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
1454	100	1	0	2	32475	0	2		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
1455	100	1	0	2	32475	0	3		1	4	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	4	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	4	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	4	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
1456	100	1	0	3	32476	0	1		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
1457	100	1	0	3	32476	0	2		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
1458	100	1	0	3	32476	0	3		1	4	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	4	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	4	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	4	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
1459	100	1	0	9	32477	0	1		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
1460	100	1	0	9	32477	0	2		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
1461	100	1	0	9	32477	0	3		1	4	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	4	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	4	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	4	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
1462	100	1	0	11	32478	0	1		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
1463	100	1	0	11	32478	0	2		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
1464	100	1	0	11	32478	0	3		1	4	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	4	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	4	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	4	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
1465	100	1	0	13	32479	0	1		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
1466	100	1	0	13	32479	0	2		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
1467	100	1	0	13	32479	0	3		1	4	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	4	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	4	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	4	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
1468	100	1	0	12	32480	0	1		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
1469	100	1	0	12	32480	0	2		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
1470	100	1	0	12	32480	0	3		1	4	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	4	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	4	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	4	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
1471	100	1	0	14	32481	0	1		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
1472	100	1	0	14	32481	0	2		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
1473	100	1	0	14	32481	0	3		1	4	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	4	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	4	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	4	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
1474	100	1	0	2	32482	0	1		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
1475	100	1	0	2	32482	0	2		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
1476	100	1	0	2	32482	0	3		1	4	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	4	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	4	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	4	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
1477	100	1	0	103	32171;32258	0	1		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
1478	100	1	0	103	32171;32258	0	2		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
1479	100	1	0	103	32171;32258	0	3		1	4	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	4	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	4	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	4	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
1480	100	1	0	100	32171;32258	0	1		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
1481	100	1	0	100	32171;32258	0	2		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
1482	100	1	0	100	32171;32258	0	3		1	4	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	4	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	4	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	4	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
1483	100	1	0	101	32171;32258	0	1		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
1484	100	1	0	101	32171;32258	0	2		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
1485	100	1	0	101	32171;32258	0	3		1	4	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	4	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	4	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	4	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
1486	100	1	0	102	31542;31849	0	1		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
1487	100	1	0	102	31542;31849	0	2		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
1488	100	1	0	102	31542;31849	0	3		1	4	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	4	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	4	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	4	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
1489	100	1	0	103	20000;20003	0	1		1	1	2;22;101	2;22;101	Huy’tTr›chThπch Lv1	1	1	2;22;201	2;22;201	Nguy÷tBπchThπch Lv1	1	1	2;22;301	2;22;301	HÊ Ph∏ch Thπch C p 1	1	1	2;22;401	2;22;401	Hæc Di÷u Thπch C p 1
1490	100	1	0	103	20000;20003	0	2		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
1491	100	1	0	103	20000;20003	0	3		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
1492	100	1	0	100;101	20000;20003	0	1		1	1	2;22;101	2;22;101	Huy’tTr›chThπch Lv1	1	1	2;22;201	2;22;201	Nguy÷tBπchThπch Lv1	1	1	2;22;301	2;22;301	HÊ Ph∏ch Thπch C p 1	1	1	2;22;401	2;22;401	Hæc Di÷u Thπch C p 1
1493	100	1	0	100;101	20000;20003	0	2		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
1494	100	1	0	100;101	20000;20003	0	3		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
1495	100	1	0	103	20004;20007	0	1		1	1	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	1	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	1	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	1	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
1496	100	1	0	103	20004;20007	0	2		1	2	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	2	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	2	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	2	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
1497	100	1	0	103	20004;20007	0	3		1	3	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	3	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	3	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	3	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
1498	100	1	0	100;101	20004;20007	0	1		1	1	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	1	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	1	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	1	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
1499	100	1	0	100;101	20004;20007	0	2		1	2	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	2	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	2	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	2	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
1500	100	1	0	100;101	20004;20007	0	3		1	3	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	3	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	3	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	3	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
1501	100	1	0	103	20008;20011	0	1		1	1	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	1	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	1	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	1	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
1502	100	1	0	103	20008;20011	0	2		1	2	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	2	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	2	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	2	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
1503	100	1	0	103	20008;20011	0	3		1	3	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	3	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	3	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	3	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
1504	100	1	0	100;101	20008;20011	0	1		1	1	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	1	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	1	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	1	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
1505	100	1	0	100;101	20008;20011	0	2		1	2	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	2	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	2	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	2	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
1506	100	1	0	100;101	20008;20011	0	3		1	3	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	3	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	3	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	3	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
1507	100	1	0	103	20012;20015	0	1		1	1	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	1	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	1	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	1	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
1508	100	1	0	103	20012;20015	0	2		1	2	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	2	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	2	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	2	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
1509	100	1	0	103	20012;20015	0	3		1	3	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	3	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	3	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	3	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
1510	100	1	0	100;101	20012;20015	0	1		1	1	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	1	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	1	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	1	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
1511	100	1	0	100;101	20012;20015	0	2		1	2	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	2	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	2	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	2	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
1512	100	1	0	100;101	20012;20015	0	3		1	3	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	3	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	3	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	3	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
1513	100	1	0	103	20016;20019	0	1		1	1	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	1	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	1	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	1	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
